building ID,number of story,bay width,story height ratio,number of bay,floor dead load,roof dead load,column beam ratio
1376,14,30,2,5,110,115,2
1377,14,40,1,3,50,20,1
1378,14,40,1,3,50,20,1.5
1379,14,40,1,3,50,20,2
1380,14,40,1,3,50,67.5,1
1381,14,40,1,3,50,67.5,1.5
1382,14,40,1,3,50,67.5,2
1383,14,40,1,3,50,115,1
1384,14,40,1,3,50,115,1.5
1385,14,40,1,3,50,115,2
1386,14,40,1,3,80,20,1
1387,14,40,1,3,80,20,1.5
1388,14,40,1,3,80,20,2
1389,14,40,1,3,80,67.5,1
1390,14,40,1,3,80,67.5,1.5
1391,14,40,1,3,80,67.5,2
1392,14,40,1,3,80,115,1
1393,14,40,1,3,80,115,1.5
1394,14,40,1,3,80,115,2
1395,14,40,1,3,110,20,1
1396,14,40,1,3,110,20,1.5
1397,14,40,1,3,110,20,2
1398,14,40,1,3,110,67.5,1
1399,14,40,1,3,110,67.5,1.5
1400,14,40,1,3,110,67.5,2
1401,14,40,1,3,110,115,1
1402,14,40,1,3,110,115,1.5
1403,14,40,1,3,110,115,2
1404,14,40,1,5,50,20,1
1405,14,40,1,5,50,20,1.5
1406,14,40,1,5,50,20,2
1407,14,40,1,5,50,67.5,1
1408,14,40,1,5,50,67.5,1.5
1409,14,40,1,5,50,67.5,2
1410,14,40,1,5,50,115,1
1411,14,40,1,5,50,115,1.5
1412,14,40,1,5,50,115,2
1413,14,40,1,5,80,20,1
1414,14,40,1,5,80,20,1.5
1415,14,40,1,5,80,20,2
1416,14,40,1,5,80,67.5,1
1417,14,40,1,5,80,67.5,1.5
1418,14,40,1,5,80,67.5,2
1419,14,40,1,5,80,115,1
1420,14,40,1,5,80,115,1.5
1421,14,40,1,5,80,115,2
1422,14,40,1,5,110,20,1
1423,14,40,1,5,110,20,1.5
1424,14,40,1,5,110,20,2
1425,14,40,1,5,110,67.5,1
1426,14,40,1,5,110,67.5,1.5
1427,14,40,1,5,110,67.5,2
1428,14,40,1,5,110,115,1
1429,14,40,1,5,110,115,1.5
1430,14,40,1,5,110,115,2
1431,14,40,1.5,3,50,20,1
1432,14,40,1.5,3,50,20,1.5
1433,14,40,1.5,3,50,20,2
1434,14,40,1.5,3,50,67.5,1
1435,14,40,1.5,3,50,67.5,1.5
1436,14,40,1.5,3,50,67.5,2
1437,14,40,1.5,3,50,115,1
1438,14,40,1.5,3,50,115,1.5
1439,14,40,1.5,3,50,115,2
1440,14,40,1.5,3,80,20,1
1441,14,40,1.5,3,80,20,1.5
1442,14,40,1.5,3,80,20,2
1443,14,40,1.5,3,80,67.5,1
1444,14,40,1.5,3,80,67.5,1.5
1445,14,40,1.5,3,80,67.5,2
1446,14,40,1.5,3,80,115,1
1447,14,40,1.5,3,80,115,1.5
1448,14,40,1.5,3,80,115,2
1449,14,40,1.5,3,110,20,1
1450,14,40,1.5,3,110,20,1.5
1451,14,40,1.5,3,110,20,2
1452,14,40,1.5,3,110,67.5,1
1453,14,40,1.5,3,110,67.5,1.5
1454,14,40,1.5,3,110,67.5,2
1455,14,40,1.5,3,110,115,1
1456,14,40,1.5,3,110,115,1.5
1457,14,40,1.5,3,110,115,2
1458,14,40,1.5,5,50,20,1
1459,14,40,1.5,5,50,20,1.5
1460,14,40,1.5,5,50,20,2
1461,14,40,1.5,5,50,67.5,1
1462,14,40,1.5,5,50,67.5,1.5
1463,14,40,1.5,5,50,67.5,2
1464,14,40,1.5,5,50,115,1
1465,14,40,1.5,5,50,115,1.5
1466,14,40,1.5,5,50,115,2
1467,14,40,1.5,5,80,20,1
1468,14,40,1.5,5,80,20,1.5
1469,14,40,1.5,5,80,20,2
1470,14,40,1.5,5,80,67.5,1
1471,14,40,1.5,5,80,67.5,1.5
1472,14,40,1.5,5,80,67.5,2
1473,14,40,1.5,5,80,115,1
1474,14,40,1.5,5,80,115,1.5
1475,14,40,1.5,5,80,115,2
1476,14,40,1.5,5,110,20,1
1477,14,40,1.5,5,110,20,1.5
1478,14,40,1.5,5,110,20,2
1479,14,40,1.5,5,110,67.5,1
1480,14,40,1.5,5,110,67.5,1.5
1481,14,40,1.5,5,110,67.5,2
1482,14,40,1.5,5,110,115,1
1483,14,40,1.5,5,110,115,1.5
1484,14,40,1.5,5,110,115,2
1485,14,40,2,3,50,20,1
1486,14,40,2,3,50,20,1.5
1487,14,40,2,3,50,20,2
1488,14,40,2,3,50,67.5,1
1489,14,40,2,3,50,67.5,1.5
1490,14,40,2,3,50,67.5,2
1491,14,40,2,3,50,115,1
1492,14,40,2,3,50,115,1.5
1493,14,40,2,3,50,115,2
1494,14,40,2,3,80,20,1
1495,14,40,2,3,80,20,1.5
1496,14,40,2,3,80,20,2
1497,14,40,2,3,80,67.5,1
1498,14,40,2,3,80,67.5,1.5
1499,14,40,2,3,80,67.5,2
1500,14,40,2,3,80,115,1
1501,14,40,2,3,80,115,1.5
1502,14,40,2,3,80,115,2
1503,14,40,2,3,110,20,1
1504,14,40,2,3,110,20,1.5
1505,14,40,2,3,110,20,2
1506,14,40,2,3,110,67.5,1
1507,14,40,2,3,110,67.5,1.5
1508,14,40,2,3,110,67.5,2
1509,14,40,2,3,110,115,1
1510,14,40,2,3,110,115,1.5
1511,14,40,2,3,110,115,2
1512,14,40,2,5,50,20,1
1513,14,40,2,5,50,20,1.5
1514,14,40,2,5,50,20,2
1515,14,40,2,5,50,67.5,1
1516,14,40,2,5,50,67.5,1.5
1517,14,40,2,5,50,67.5,2
1518,14,40,2,5,50,115,1
1519,14,40,2,5,50,115,1.5
1520,14,40,2,5,50,115,2
1521,14,40,2,5,80,20,1
1522,14,40,2,5,80,20,1.5
1523,14,40,2,5,80,20,2
1524,14,40,2,5,80,67.5,1
1525,14,40,2,5,80,67.5,1.5
1526,14,40,2,5,80,67.5,2
1527,14,40,2,5,80,115,1
1528,14,40,2,5,80,115,1.5
1529,14,40,2,5,80,115,2
1530,14,40,2,5,110,20,1
1531,14,40,2,5,110,20,1.5
1532,14,40,2,5,110,20,2
1533,14,40,2,5,110,67.5,1
1534,14,40,2,5,110,67.5,1.5
1535,14,40,2,5,110,67.5,2
1536,14,40,2,5,110,115,1
1537,14,40,2,5,110,115,1.5
1538,14,40,2,5,110,115,2
1539,19,20,1,3,50,20,1
1540,19,20,1,3,50,20,1.5
1541,19,20,1,3,50,20,2
1542,19,20,1,3,50,67.5,1
1543,19,20,1,3,50,67.5,1.5
1544,19,20,1,3,50,67.5,2
1545,19,20,1,3,50,115,1
1546,19,20,1,3,50,115,1.5
1547,19,20,1,3,50,115,2
1548,19,20,1,3,80,20,1
1549,19,20,1,3,80,20,1.5
1550,19,20,1,3,80,20,2
1551,19,20,1,3,80,67.5,1
1552,19,20,1,3,80,67.5,1.5
1553,19,20,1,3,80,67.5,2
1554,19,20,1,3,80,115,1
1555,19,20,1,3,80,115,1.5
1556,19,20,1,3,80,115,2
1557,19,20,1,3,110,20,1
1558,19,20,1,3,110,20,1.5
1559,19,20,1,3,110,20,2
1560,19,20,1,3,110,67.5,1
1561,19,20,1,3,110,67.5,1.5
1562,19,20,1,3,110,67.5,2
1563,19,20,1,3,110,115,1
1564,19,20,1,3,110,115,1.5
1565,19,20,1,3,110,115,2
1566,19,20,1,5,50,20,1
1567,19,20,1,5,50,20,1.5
1568,19,20,1,5,50,20,2
1569,19,20,1,5,50,67.5,1
1570,19,20,1,5,50,67.5,1.5
1571,19,20,1,5,50,67.5,2
1572,19,20,1,5,50,115,1
1573,19,20,1,5,50,115,1.5
1574,19,20,1,5,50,115,2
1575,19,20,1,5,80,20,1
1576,19,20,1,5,80,20,1.5
1577,19,20,1,5,80,20,2
1578,19,20,1,5,80,67.5,1
1579,19,20,1,5,80,67.5,1.5
1580,19,20,1,5,80,67.5,2
1581,19,20,1,5,80,115,1
1582,19,20,1,5,80,115,1.5
1583,19,20,1,5,80,115,2
1584,19,20,1,5,110,20,1
1585,19,20,1,5,110,20,1.5
1586,19,20,1,5,110,20,2
1587,19,20,1,5,110,67.5,1
1588,19,20,1,5,110,67.5,1.5
1589,19,20,1,5,110,67.5,2
1590,19,20,1,5,110,115,1
1591,19,20,1,5,110,115,1.5
1592,19,20,1,5,110,115,2
1593,19,20,1.5,3,50,20,1
1594,19,20,1.5,3,50,20,1.5
1595,19,20,1.5,3,50,20,2
1596,19,20,1.5,3,50,67.5,1
1597,19,20,1.5,3,50,67.5,1.5
1598,19,20,1.5,3,50,67.5,2
1599,19,20,1.5,3,50,115,1
1600,19,20,1.5,3,50,115,1.5
1601,19,20,1.5,3,50,115,2
1602,19,20,1.5,3,80,20,1
1603,19,20,1.5,3,80,20,1.5
1604,19,20,1.5,3,80,20,2
1605,19,20,1.5,3,80,67.5,1
1606,19,20,1.5,3,80,67.5,1.5
1607,19,20,1.5,3,80,67.5,2
1608,19,20,1.5,3,80,115,1
1609,19,20,1.5,3,80,115,1.5
1610,19,20,1.5,3,80,115,2
1611,19,20,1.5,3,110,20,1
1612,19,20,1.5,3,110,20,1.5
1613,19,20,1.5,3,110,20,2
1614,19,20,1.5,3,110,67.5,1
1615,19,20,1.5,3,110,67.5,1.5
1616,19,20,1.5,3,110,67.5,2
1617,19,20,1.5,3,110,115,1
1618,19,20,1.5,3,110,115,1.5
1619,19,20,1.5,3,110,115,2
1620,19,20,1.5,5,50,20,1
1621,19,20,1.5,5,50,20,1.5
1622,19,20,1.5,5,50,20,2
1623,19,20,1.5,5,50,67.5,1
1624,19,20,1.5,5,50,67.5,1.5
1625,19,20,1.5,5,50,67.5,2
1626,19,20,1.5,5,50,115,1
1627,19,20,1.5,5,50,115,1.5
1628,19,20,1.5,5,50,115,2
1629,19,20,1.5,5,80,20,1
1630,19,20,1.5,5,80,20,1.5
1631,19,20,1.5,5,80,20,2
1632,19,20,1.5,5,80,67.5,1
1633,19,20,1.5,5,80,67.5,1.5
1634,19,20,1.5,5,80,67.5,2
1635,19,20,1.5,5,80,115,1
1636,19,20,1.5,5,80,115,1.5
1637,19,20,1.5,5,80,115,2
1638,19,20,1.5,5,110,20,1
1639,19,20,1.5,5,110,20,1.5
1640,19,20,1.5,5,110,20,2
1641,19,20,1.5,5,110,67.5,1
1642,19,20,1.5,5,110,67.5,1.5
1643,19,20,1.5,5,110,67.5,2
1644,19,20,1.5,5,110,115,1
1645,19,20,1.5,5,110,115,1.5
1646,19,20,1.5,5,110,115,2
1647,19,20,2,3,50,20,1
1648,19,20,2,3,50,20,1.5
1649,19,20,2,3,50,20,2
1650,19,20,2,3,50,67.5,1
1651,19,20,2,3,50,67.5,1.5
1652,19,20,2,3,50,67.5,2
1653,19,20,2,3,50,115,1
1654,19,20,2,3,50,115,1.5
1655,19,20,2,3,50,115,2
1656,19,20,2,3,80,20,1
1657,19,20,2,3,80,20,1.5
1658,19,20,2,3,80,20,2
1659,19,20,2,3,80,67.5,1
1660,19,20,2,3,80,67.5,1.5
1661,19,20,2,3,80,67.5,2
1662,19,20,2,3,80,115,1
1663,19,20,2,3,80,115,1.5
1664,19,20,2,3,80,115,2
1665,19,20,2,3,110,20,1
1666,19,20,2,3,110,20,1.5
1667,19,20,2,3,110,20,2
1668,19,20,2,3,110,67.5,1
1669,19,20,2,3,110,67.5,1.5
1670,19,20,2,3,110,67.5,2
1671,19,20,2,3,110,115,1
1672,19,20,2,3,110,115,1.5
1673,19,20,2,3,110,115,2
1674,19,20,2,5,50,20,1
1675,19,20,2,5,50,20,1.5
1676,19,20,2,5,50,20,2
1677,19,20,2,5,50,67.5,1
1678,19,20,2,5,50,67.5,1.5
1679,19,20,2,5,50,67.5,2
1680,19,20,2,5,50,115,1
1681,19,20,2,5,50,115,1.5
1682,19,20,2,5,50,115,2
1683,19,20,2,5,80,20,1
1684,19,20,2,5,80,20,1.5
1685,19,20,2,5,80,20,2
1686,19,20,2,5,80,67.5,1
1687,19,20,2,5,80,67.5,1.5
1688,19,20,2,5,80,67.5,2
1689,19,20,2,5,80,115,1
1690,19,20,2,5,80,115,1.5
1691,19,20,2,5,80,115,2
1692,19,20,2,5,110,20,1
1693,19,20,2,5,110,20,1.5
1694,19,20,2,5,110,20,2
1695,19,20,2,5,110,67.5,1
1696,19,20,2,5,110,67.5,1.5
1697,19,20,2,5,110,67.5,2
1698,19,20,2,5,110,115,1
1699,19,20,2,5,110,115,1.5
1700,19,20,2,5,110,115,2
1701,19,30,1,3,50,20,1
1702,19,30,1,3,50,20,1.5
1703,19,30,1,3,50,20,2
1704,19,30,1,3,50,67.5,1
1705,19,30,1,3,50,67.5,1.5
1706,19,30,1,3,50,67.5,2
1707,19,30,1,3,50,115,1
1708,19,30,1,3,50,115,1.5
1709,19,30,1,3,50,115,2
1710,19,30,1,3,80,20,1
1711,19,30,1,3,80,20,1.5
1712,19,30,1,3,80,20,2
1713,19,30,1,3,80,67.5,1
1714,19,30,1,3,80,67.5,1.5
1715,19,30,1,3,80,67.5,2
1716,19,30,1,3,80,115,1
1717,19,30,1,3,80,115,1.5
1718,19,30,1,3,80,115,2
1719,19,30,1,3,110,20,1
1720,19,30,1,3,110,20,1.5
1721,19,30,1,3,110,20,2
1722,19,30,1,3,110,67.5,1
1723,19,30,1,3,110,67.5,1.5
1724,19,30,1,3,110,67.5,2
1725,19,30,1,3,110,115,1
1726,19,30,1,3,110,115,1.5
1727,19,30,1,3,110,115,2
1728,19,30,1,5,50,20,1
1729,19,30,1,5,50,20,1.5
1730,19,30,1,5,50,20,2
1731,19,30,1,5,50,67.5,1
1732,19,30,1,5,50,67.5,1.5
1733,19,30,1,5,50,67.5,2
1734,19,30,1,5,50,115,1
1735,19,30,1,5,50,115,1.5
1736,19,30,1,5,50,115,2
1737,19,30,1,5,80,20,1
1738,19,30,1,5,80,20,1.5
1739,19,30,1,5,80,20,2
1740,19,30,1,5,80,67.5,1
1741,19,30,1,5,80,67.5,1.5
1742,19,30,1,5,80,67.5,2
1743,19,30,1,5,80,115,1
1744,19,30,1,5,80,115,1.5
1745,19,30,1,5,80,115,2
1746,19,30,1,5,110,20,1
1747,19,30,1,5,110,20,1.5
1748,19,30,1,5,110,20,2
1749,19,30,1,5,110,67.5,1
1750,19,30,1,5,110,67.5,1.5
1751,19,30,1,5,110,67.5,2
1752,19,30,1,5,110,115,1
1753,19,30,1,5,110,115,1.5
1754,19,30,1,5,110,115,2
1755,19,30,1.5,3,50,20,1
1756,19,30,1.5,3,50,20,1.5
1757,19,30,1.5,3,50,20,2
1758,19,30,1.5,3,50,67.5,1
1759,19,30,1.5,3,50,67.5,1.5
1760,19,30,1.5,3,50,67.5,2
1761,19,30,1.5,3,50,115,1
1762,19,30,1.5,3,50,115,1.5
1763,19,30,1.5,3,50,115,2
1764,19,30,1.5,3,80,20,1
1765,19,30,1.5,3,80,20,1.5
1766,19,30,1.5,3,80,20,2
1767,19,30,1.5,3,80,67.5,1
1768,19,30,1.5,3,80,67.5,1.5
1769,19,30,1.5,3,80,67.5,2
1770,19,30,1.5,3,80,115,1
1771,19,30,1.5,3,80,115,1.5
1772,19,30,1.5,3,80,115,2
1773,19,30,1.5,3,110,20,1
1774,19,30,1.5,3,110,20,1.5
1775,19,30,1.5,3,110,20,2
1776,19,30,1.5,3,110,67.5,1
1777,19,30,1.5,3,110,67.5,1.5
1778,19,30,1.5,3,110,67.5,2
1779,19,30,1.5,3,110,115,1
1780,19,30,1.5,3,110,115,1.5
1781,19,30,1.5,3,110,115,2
1782,19,30,1.5,5,50,20,1
1783,19,30,1.5,5,50,20,1.5
1784,19,30,1.5,5,50,20,2
1785,19,30,1.5,5,50,67.5,1
1786,19,30,1.5,5,50,67.5,1.5
1787,19,30,1.5,5,50,67.5,2
1788,19,30,1.5,5,50,115,1
1789,19,30,1.5,5,50,115,1.5
1790,19,30,1.5,5,50,115,2
1791,19,30,1.5,5,80,20,1
1792,19,30,1.5,5,80,20,1.5
1793,19,30,1.5,5,80,20,2
1794,19,30,1.5,5,80,67.5,1
1795,19,30,1.5,5,80,67.5,1.5
1796,19,30,1.5,5,80,67.5,2
1797,19,30,1.5,5,80,115,1
1798,19,30,1.5,5,80,115,1.5
1799,19,30,1.5,5,80,115,2
1800,19,30,1.5,5,110,20,1
1801,19,30,1.5,5,110,20,1.5
1802,19,30,1.5,5,110,20,2
1803,19,30,1.5,5,110,67.5,1
1804,19,30,1.5,5,110,67.5,1.5
1805,19,30,1.5,5,110,67.5,2
1806,19,30,1.5,5,110,115,1
1807,19,30,1.5,5,110,115,1.5
1808,19,30,1.5,5,110,115,2
1809,19,30,2,3,50,20,1
1810,19,30,2,3,50,20,1.5
1811,19,30,2,3,50,20,2
1812,19,30,2,3,50,67.5,1
1813,19,30,2,3,50,67.5,1.5
1814,19,30,2,3,50,67.5,2
1815,19,30,2,3,50,115,1
1816,19,30,2,3,50,115,1.5
1817,19,30,2,3,50,115,2
1818,19,30,2,3,80,20,1
1819,19,30,2,3,80,20,1.5
1820,19,30,2,3,80,20,2
1821,19,30,2,3,80,67.5,1
1822,19,30,2,3,80,67.5,1.5
1823,19,30,2,3,80,67.5,2
1824,19,30,2,3,80,115,1
1825,19,30,2,3,80,115,1.5
1826,19,30,2,3,80,115,2
1827,19,30,2,3,110,20,1
1828,19,30,2,3,110,20,1.5
1829,19,30,2,3,110,20,2
1830,19,30,2,3,110,67.5,1
1831,19,30,2,3,110,67.5,1.5
1832,19,30,2,3,110,67.5,2
1833,19,30,2,3,110,115,1
1834,19,30,2,3,110,115,1.5
1835,19,30,2,3,110,115,2
1836,19,30,2,5,50,20,1
1837,19,30,2,5,50,20,1.5
1838,19,30,2,5,50,20,2
1839,19,30,2,5,50,67.5,1
1840,19,30,2,5,50,67.5,1.5
1841,19,30,2,5,50,67.5,2
1842,19,30,2,5,50,115,1
1843,19,30,2,5,50,115,1.5
1844,19,30,2,5,50,115,2
1845,19,30,2,5,80,20,1
1846,19,30,2,5,80,20,1.5
1847,19,30,2,5,80,20,2
1848,19,30,2,5,80,67.5,1
1849,19,30,2,5,80,67.5,1.5
1850,19,30,2,5,80,67.5,2
1851,19,30,2,5,80,115,1
1852,19,30,2,5,80,115,1.5
1853,19,30,2,5,80,115,2
1854,19,30,2,5,110,20,1
1855,19,30,2,5,110,20,1.5
1856,19,30,2,5,110,20,2
1857,19,30,2,5,110,67.5,1
1858,19,30,2,5,110,67.5,1.5
1859,19,30,2,5,110,67.5,2
1860,19,30,2,5,110,115,1
1861,19,30,2,5,110,115,1.5
1862,19,30,2,5,110,115,2
1863,19,40,1,3,50,20,1
1864,19,40,1,3,50,20,1.5
1865,19,40,1,3,50,20,2
1866,19,40,1,3,50,67.5,1
1867,19,40,1,3,50,67.5,1.5
1868,19,40,1,3,50,67.5,2
1869,19,40,1,3,50,115,1
1870,19,40,1,3,50,115,1.5
1871,19,40,1,3,50,115,2
1872,19,40,1,3,80,20,1
1873,19,40,1,3,80,20,1.5
1874,19,40,1,3,80,20,2
1875,19,40,1,3,80,67.5,1
1876,19,40,1,3,80,67.5,1.5
1877,19,40,1,3,80,67.5,2
1878,19,40,1,3,80,115,1
1879,19,40,1,3,80,115,1.5
1880,19,40,1,3,80,115,2
1881,19,40,1,3,110,20,1
1882,19,40,1,3,110,20,1.5
1883,19,40,1,3,110,20,2
1884,19,40,1,3,110,67.5,1
1885,19,40,1,3,110,67.5,1.5
1886,19,40,1,3,110,67.5,2
1887,19,40,1,3,110,115,1
1888,19,40,1,3,110,115,1.5
1889,19,40,1,3,110,115,2
1890,19,40,1,5,50,20,1
1891,19,40,1,5,50,20,1.5
1892,19,40,1,5,50,20,2
1893,19,40,1,5,50,67.5,1
1894,19,40,1,5,50,67.5,1.5
1895,19,40,1,5,50,67.5,2
1896,19,40,1,5,50,115,1
1897,19,40,1,5,50,115,1.5
1898,19,40,1,5,50,115,2
1899,19,40,1,5,80,20,1
1900,19,40,1,5,80,20,1.5
1901,19,40,1,5,80,20,2
1902,19,40,1,5,80,67.5,1
1903,19,40,1,5,80,67.5,1.5
1904,19,40,1,5,80,67.5,2
1905,19,40,1,5,80,115,1
1906,19,40,1,5,80,115,1.5
1907,19,40,1,5,80,115,2
1908,19,40,1,5,110,20,1
1909,19,40,1,5,110,20,1.5
1910,19,40,1,5,110,20,2
1911,19,40,1,5,110,67.5,1
1912,19,40,1,5,110,67.5,1.5
1913,19,40,1,5,110,67.5,2
1914,19,40,1,5,110,115,1
1915,19,40,1,5,110,115,1.5
1916,19,40,1,5,110,115,2
1917,19,40,1.5,3,50,20,1
1918,19,40,1.5,3,50,20,1.5
1919,19,40,1.5,3,50,20,2
1920,19,40,1.5,3,50,67.5,1
1921,19,40,1.5,3,50,67.5,1.5
1922,19,40,1.5,3,50,67.5,2
1923,19,40,1.5,3,50,115,1
1924,19,40,1.5,3,50,115,1.5
1925,19,40,1.5,3,50,115,2
1926,19,40,1.5,3,80,20,1
1927,19,40,1.5,3,80,20,1.5
1928,19,40,1.5,3,80,20,2
1929,19,40,1.5,3,80,67.5,1
1930,19,40,1.5,3,80,67.5,1.5
1931,19,40,1.5,3,80,67.5,2
1932,19,40,1.5,3,80,115,1
1933,19,40,1.5,3,80,115,1.5
1934,19,40,1.5,3,80,115,2
1935,19,40,1.5,3,110,20,1
1936,19,40,1.5,3,110,20,1.5
1937,19,40,1.5,3,110,20,2
1938,19,40,1.5,3,110,67.5,1
1939,19,40,1.5,3,110,67.5,1.5
1940,19,40,1.5,3,110,67.5,2
1941,19,40,1.5,3,110,115,1
1942,19,40,1.5,3,110,115,1.5
1943,19,40,1.5,3,110,115,2
1944,19,40,1.5,5,50,20,1
1945,19,40,1.5,5,50,20,1.5
1946,19,40,1.5,5,50,20,2
1947,19,40,1.5,5,50,67.5,1
1948,19,40,1.5,5,50,67.5,1.5
1949,19,40,1.5,5,50,67.5,2
1950,19,40,1.5,5,50,115,1
1951,19,40,1.5,5,50,115,1.5
1952,19,40,1.5,5,50,115,2
1953,19,40,1.5,5,80,20,1
1954,19,40,1.5,5,80,20,1.5
1955,19,40,1.5,5,80,20,2
1956,19,40,1.5,5,80,67.5,1
1957,19,40,1.5,5,80,67.5,1.5
1958,19,40,1.5,5,80,67.5,2
1959,19,40,1.5,5,80,115,1
1960,19,40,1.5,5,80,115,1.5
1961,19,40,1.5,5,80,115,2
1962,19,40,1.5,5,110,20,1
1963,19,40,1.5,5,110,20,1.5
1964,19,40,1.5,5,110,20,2
1965,19,40,1.5,5,110,67.5,1
1966,19,40,1.5,5,110,67.5,1.5
1967,19,40,1.5,5,110,67.5,2
1968,19,40,1.5,5,110,115,1
1969,19,40,1.5,5,110,115,1.5
1970,19,40,1.5,5,110,115,2
1971,19,40,2,3,50,20,1
1972,19,40,2,3,50,20,1.5
1973,19,40,2,3,50,20,2
1974,19,40,2,3,50,67.5,1
1975,19,40,2,3,50,67.5,1.5
1976,19,40,2,3,50,67.5,2
1977,19,40,2,3,50,115,1
1978,19,40,2,3,50,115,1.5
1979,19,40,2,3,50,115,2
1980,19,40,2,3,80,20,1
1981,19,40,2,3,80,20,1.5
1982,19,40,2,3,80,20,2
1983,19,40,2,3,80,67.5,1
1984,19,40,2,3,80,67.5,1.5
1985,19,40,2,3,80,67.5,2
1986,19,40,2,3,80,115,1
1987,19,40,2,3,80,115,1.5
1988,19,40,2,3,80,115,2
1989,19,40,2,3,110,20,1
1990,19,40,2,3,110,20,1.5
1991,19,40,2,3,110,20,2
1992,19,40,2,3,110,67.5,1
1993,19,40,2,3,110,67.5,1.5
1994,19,40,2,3,110,67.5,2
1995,19,40,2,3,110,115,1
1996,19,40,2,3,110,115,1.5
1997,19,40,2,3,110,115,2
1998,19,40,2,5,50,20,1
1999,19,40,2,5,50,20,1.5
2000,19,40,2,5,50,20,2
2001,19,40,2,5,50,67.5,1
2002,19,40,2,5,50,67.5,1.5
2003,19,40,2,5,50,67.5,2
2004,19,40,2,5,50,115,1
2005,19,40,2,5,50,115,1.5
2006,19,40,2,5,50,115,2
2007,19,40,2,5,80,20,1
2008,19,40,2,5,80,20,1.5
2009,19,40,2,5,80,20,2
2010,19,40,2,5,80,67.5,1
2011,19,40,2,5,80,67.5,1.5
2012,19,40,2,5,80,67.5,2
2013,19,40,2,5,80,115,1
2014,19,40,2,5,80,115,1.5
2015,19,40,2,5,80,115,2
2016,19,40,2,5,110,20,1
2017,19,40,2,5,110,20,1.5
2018,19,40,2,5,110,20,2
2019,19,40,2,5,110,67.5,1
2020,19,40,2,5,110,67.5,1.5
2021,19,40,2,5,110,67.5,2
2022,19,40,2,5,110,115,1
2023,19,40,2,5,110,115,1.5
2024,19,40,2,5,110,115,2
